latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-42.267147,-71.956764,347.34,0.52,0.41,2015-03-03,1824,N,VIIRS,n,1,294.13,9.8,D,0
-42.329086,-71.793365,328.36,0.51,0.41,2015-03-03,1824,N,VIIRS,n,1,291.24,36.73,D,0
-42.329731,-71.799553,345.78,0.51,0.41,2015-03-03,1824,N,VIIRS,n,1,298.85,36.73,D,0
-42.325977,-71.801117,335.36,0.51,0.41,2015-03-03,1824,N,VIIRS,n,1,302.97,36.73,D,0
-42.32093,-71.790154,351.24,0.51,0.41,2015-03-03,1824,N,VIIRS,n,1,305.06,30.63,D,0
-42.321575,-71.796356,350.02,0.51,0.41,2015-03-03,1824,N,VIIRS,n,1,307.66,44.64,D,0
-42.394154,-71.805786,347.02,0.51,0.41,2015-03-03,1824,N,VIIRS,n,1,300.03,10.89,D,0
-42.393181,-71.807449,337.21,0.51,0.41,2015-03-03,1824,N,VIIRS,n,1,297.73,13.74,D,0
-42.405743,-71.578323,350.86,0.5,0.41,2015-03-03,1824,N,VIIRS,n,1,307.93,30.35,D,0
-42.410091,-71.582787,347.01,0.5,0.41,2015-03-03,1824,N,VIIRS,n,1,307.6,10.95,D,0
-42.409435,-71.57653,344.31,0.5,0.41,2015-03-03,1824,N,VIIRS,n,1,308.36,10.95,D,0
-42.39323,-71.570061,367,0.5,0.41,2015-03-03,1824,N,VIIRS,h,1,330.82,45.14,D,0
-42.401321,-71.573174,337.01,0.5,0.41,2015-03-03,1824,N,VIIRS,l,1,308.74,12.33,D,0
-42.397621,-71.574905,343.29,0.5,0.41,2015-03-03,1824,N,VIIRS,n,1,304.52,45.14,D,0
-42.393887,-71.576317,348.13,0.5,0.41,2015-03-03,1824,N,VIIRS,n,1,313.84,45.14,D,0
-42.392601,-71.563995,343.97,0.5,0.41,2015-03-03,1824,N,VIIRS,n,1,307.81,49.55,D,0
-42.388794,-71.564636,336.29,0.5,0.41,2015-03-03,1824,N,VIIRS,n,1,302.52,10.72,D,0
-42.38496,-71.565086,345.8,0.5,0.41,2015-03-03,1824,N,VIIRS,n,1,302.92,10.72,D,0
-42.392536,-71.489876,332.43,0.5,0.41,2015-03-03,1824,N,VIIRS,l,1,303.46,9.05,D,0
-42.391891,-71.483795,331.15,0.5,0.41,2015-03-03,1824,N,VIIRS,n,1,297.15,9.05,D,0
-42.408386,-71.493515,344.1,0.5,0.41,2015-03-03,1824,N,VIIRS,n,1,304.57,19.58,D,0
-42.405254,-71.578003,367,0.76,0.77,2015-03-03,2006,N,VIIRS,h,1,303,35.96,D,0
-42.32449,-71.795242,367,0.75,0.77,2015-03-03,2006,N,VIIRS,h,1,298.15,34.06,D,0
-42.316521,-71.792648,336.43,0.75,0.77,2015-03-03,2006,N,VIIRS,n,1,290.58,13.3,D,0
-42.325039,-71.793648,367,0.75,0.77,2015-03-03,2006,N,VIIRS,h,1,296.46,13.3,D,0
-42.389935,-71.55806,327,0.77,0.77,2015-03-03,2006,N,VIIRS,n,1,295.05,29.52,D,0
-42.394894,-71.806908,348.47,0.75,0.77,2015-03-03,2006,N,VIIRS,n,1,296.44,22.13,D,0
-42.39315,-71.801979,367,0.75,0.77,2015-03-03,2006,N,VIIRS,h,1,298.9,22.13,D,0
-42.406837,-71.580925,367,0.76,0.77,2015-03-03,2006,N,VIIRS,h,1,294.42,16.75,D,0
-42.383675,-71.563583,367,0.77,0.77,2015-03-03,2006,N,VIIRS,h,1,302.04,29.52,D,0
-42.395077,-71.801598,367,0.75,0.77,2015-03-03,2006,N,VIIRS,h,1,300.17,28.82,D,0
-42.403858,-71.572678,348.25,0.76,0.77,2015-03-03,2006,N,VIIRS,n,1,299.52,24.03,D,0
-42.393661,-71.797638,367,0.75,0.77,2015-03-03,2006,N,VIIRS,h,1,297.86,28.82,D,0
-42.260548,-71.844986,367,0.75,0.77,2015-03-03,2006,N,VIIRS,h,1,295.18,34.03,D,0
-42.288879,-71.786591,327.09,0.75,0.77,2015-03-03,2006,N,VIIRS,n,1,287.55,7.59,D,0
-42.288517,-71.782867,351.14,0.75,0.77,2015-03-03,2006,N,VIIRS,n,1,289.39,9.06,D,0
-42.390884,-71.491432,325.45,0.77,0.77,2015-03-03,2006,N,VIIRS,n,1,290.31,8.05,D,0
-42.292374,-71.773308,332.13,0.75,0.77,2015-03-03,2006,N,VIIRS,n,1,291.5,8.93,D,0
-42.391685,-71.797836,367,0.75,0.77,2015-03-03,2006,N,VIIRS,h,1,294.48,32.79,D,0
-42.396709,-71.806168,346.61,0.75,0.77,2015-03-03,2006,N,VIIRS,n,1,298.87,19.45,D,0
-42.334415,-71.893143,328.75,0.74,0.76,2015-03-03,2006,N,VIIRS,n,1,290.6,4.06,D,0
-42.384552,-71.561211,310.52,0.4,0.37,2015-03-04,0548,N,VIIRS,n,1,283.59,16.68,N,0
-42.387959,-71.561867,337.42,0.4,0.37,2015-03-04,0548,N,VIIRS,n,1,291.04,3.29,N,0
-42.391361,-71.562614,325.55,0.4,0.37,2015-03-04,0548,N,VIIRS,n,1,282.57,3.29,N,0
-42.405579,-71.57888,344.15,0.4,0.37,2015-03-04,0548,N,VIIRS,n,1,288.65,6.15,N,0
-42.408924,-71.580017,326.66,0.4,0.37,2015-03-04,0548,N,VIIRS,n,1,280.31,2.65,N,0
-42.411598,-71.585907,328.79,0.4,0.37,2015-03-04,0548,N,VIIRS,n,1,278.46,2.65,N,0
-42.395016,-71.801071,324.05,0.39,0.36,2015-03-04,0548,N,VIIRS,n,1,299.84,23.02,N,0
-42.329903,-71.796707,312.36,0.39,0.36,2015-03-04,0548,N,VIIRS,n,1,281.42,3.21,N,0
-42.329224,-71.801414,313.78,0.39,0.36,2015-03-04,0548,N,VIIRS,n,1,280.09,2.7,N,0
-42.325882,-71.800385,309.88,0.39,0.36,2015-03-04,0548,N,VIIRS,n,1,281.54,2.7,N,0
-42.326561,-71.795647,331.39,0.39,0.36,2015-03-04,0548,N,VIIRS,n,1,289.78,3.21,N,0
-42.322548,-71.799324,299.55,0.39,0.36,2015-03-04,0548,N,VIIRS,n,1,278.49,1.86,N,0
-42.323231,-71.794571,335.1,0.39,0.36,2015-03-04,0548,N,VIIRS,n,1,287.74,2.31,N,0
-42.321259,-71.784004,296.75,0.39,0.36,2015-03-04,0548,N,VIIRS,n,1,278.2,0.42,N,0
-42.320572,-71.78878,314.4,0.39,0.36,2015-03-04,0548,N,VIIRS,n,1,281.16,2.31,N,0
-42.319885,-71.793556,317.53,0.39,0.36,2015-03-04,0548,N,VIIRS,n,1,279.73,2.31,N,0
-42.268879,-71.953575,318.92,0.39,0.36,2015-03-04,0548,N,VIIRS,n,1,285.41,2.09,N,0
-42.272255,-71.954292,321.47,0.39,0.36,2015-03-04,0548,N,VIIRS,n,1,284.54,2.09,N,0
-42.272968,-71.949371,297.66,0.39,0.36,2015-03-04,0548,N,VIIRS,n,1,283.9,0.86,N,0
-42.394047,-71.568367,315.26,0.4,0.37,2015-03-04,0548,N,VIIRS,n,1,288.32,8.25,N,0
-42.402222,-71.577827,341.73,0.4,0.37,2015-03-04,0548,N,VIIRS,n,1,289.5,6.15,N,0
-42.4034,-71.576324,343.93,0.4,0.37,2015-03-04,0548,N,VIIRS,n,1,293.28,4.51,N,0
-42.400051,-71.575272,333.92,0.4,0.37,2015-03-04,0548,N,VIIRS,n,1,284.15,4.51,N,0
-42.394367,-71.805557,345.92,0.39,0.36,2015-03-04,0548,N,VIIRS,n,1,307.95,20.75,N,0
-42.391003,-71.804688,345.27,0.39,0.36,2015-03-04,0548,N,VIIRS,n,1,288.11,20.75,N,0
-42.279636,-71.757675,295.14,0.39,0.36,2015-03-04,0548,N,VIIRS,n,1,280.44,0.81,N,0
-42.285694,-71.764153,296.61,0.39,0.36,2015-03-04,0548,N,VIIRS,n,1,280.93,0.44,N,0
-42.288387,-71.769714,300.07,0.39,0.36,2015-03-04,0548,N,VIIRS,n,1,281.11,1.37,N,0
-42.315331,-71.752327,308.08,0.39,0.36,2015-03-04,0548,N,VIIRS,n,1,280.57,0.94,N,0
-42.321301,-71.735054,297.02,0.39,0.36,2015-03-04,0548,N,VIIRS,n,1,280.42,0.8,N,0
-42.323971,-71.740776,298.99,0.39,0.36,2015-03-04,0548,N,VIIRS,n,1,278.5,0.7,N,0
-42.325321,-71.755676,295.23,0.39,0.36,2015-03-04,0548,N,VIIRS,n,1,277.92,1.2,N,0
-42.325977,-71.751106,312.7,0.39,0.36,2015-03-04,0548,N,VIIRS,n,1,278.47,1.2,N,0
-42.396709,-71.574219,323.43,0.4,0.37,2015-03-04,0548,N,VIIRS,n,1,291.45,8.25,N,0
-42.396038,-71.578941,327.79,0.4,0.37,2015-03-04,0548,N,VIIRS,n,1,285.53,11.79,N,3
-42.39336,-71.573196,353.3,0.4,0.37,2015-03-04,0548,N,VIIRS,n,1,293.19,8.25,N,0
-42.511227,-71.913849,322.43,0.39,0.36,2015-03-04,0548,N,VIIRS,n,1,281.55,54.04,N,0
-42.510548,-71.918564,326.34,0.39,0.36,2015-03-04,0548,N,VIIRS,n,1,298.69,54.04,N,0
-42.507923,-71.91256,313.95,0.39,0.36,2015-03-04,0548,N,VIIRS,n,1,284.18,21.97,N,0
-42.507236,-71.91732,334.5,0.39,0.36,2015-03-04,0548,N,VIIRS,n,1,307.31,21.97,N,0
-42.504608,-71.911316,302.2,0.39,0.36,2015-03-04,0548,N,VIIRS,n,1,282.83,21.97,N,0
-42.503914,-71.916168,343.11,0.39,0.36,2015-03-04,0548,N,VIIRS,n,1,302.17,21.97,N,0
-42.501259,-71.910355,330.3,0.39,0.36,2015-03-04,0548,N,VIIRS,n,1,282.3,3.09,N,0
-42.500568,-71.915184,324.19,0.39,0.36,2015-03-04,0548,N,VIIRS,n,1,280.41,3.09,N,0
-42.523323,-71.731834,301.47,0.39,0.36,2015-03-04,0548,N,VIIRS,n,1,280.28,0.99,N,0
-42.526676,-71.732857,305.21,0.39,0.36,2015-03-04,0548,N,VIIRS,n,1,279.54,0.99,N,0
-42.286976,-71.779617,298.45,0.39,0.36,2015-03-04,0548,N,VIIRS,n,1,281.45,1.14,N,0
-42.286263,-71.784637,314.44,0.39,0.36,2015-03-04,0548,N,VIIRS,n,1,281.99,1.14,N,0
-42.283573,-71.779045,297.66,0.39,0.36,2015-03-04,0548,N,VIIRS,n,1,282.52,1.93,N,0
-42.282871,-71.783989,332.34,0.39,0.36,2015-03-04,0548,N,VIIRS,n,1,286.37,1.93,N,0
-42.519276,-71.735718,313.97,0.39,0.36,2015-03-04,0548,N,VIIRS,n,1,279.26,2.1,N,0
-42.3839,-71.565811,328.59,0.4,0.37,2015-03-04,0548,N,VIIRS,n,1,286.65,6.62,N,0
-42.340321,-71.893578,305.75,0.39,0.36,2015-03-04,0548,N,VIIRS,n,1,281.33,1.27,N,0
-42.390678,-71.567421,298.62,0.4,0.37,2015-03-04,0548,N,VIIRS,n,1,279.18,5.2,N,0
-42.336311,-71.897224,295.73,0.39,0.36,2015-03-04,0548,N,VIIRS,n,1,281.31,0.9,N,0
-42.277035,-71.945366,295.08,0.39,0.36,2015-03-04,0548,N,VIIRS,n,1,280.86,0.45,N,0
-42.273663,-71.94458,303.2,0.39,0.36,2015-03-04,0548,N,VIIRS,n,1,282.76,0.86,N,0
-42.336979,-71.892593,322.07,0.39,0.36,2015-03-04,0548,N,VIIRS,n,1,285.12,0.9,N,0
-42.333637,-71.891602,295.35,0.39,0.36,2015-03-04,0548,N,VIIRS,n,1,284.08,0.9,N,0
-42.33297,-71.89624,297.4,0.39,0.36,2015-03-04,0548,N,VIIRS,n,1,280.8,0.9,N,0
-42.380489,-71.56514,327.42,0.4,0.37,2015-03-04,0548,N,VIIRS,n,1,284.23,6.62,N,0
-42.263817,-71.843933,298.74,0.39,0.36,2015-03-04,0548,N,VIIRS,n,1,278.92,0.62,N,0
